row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,util_category,util_cnt,encounter_count,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
229754,2019,173,Yellow Medicine,MEDICARE,5,75 years and older,M,58,Inpatient Non-acute Professional Services,453,373,598,"$31,343.24",$84.03,$79.15,"$26,058.23",$69.86,$67.71,"$5,285.01",$14.17,$13.40
226022,2019,153,Todd,MEDICARE,2,19 - 44 years,F,46,Clinic/Office,"1,127",631,552,"$104,412.36",$165.47,$132.53,"$83,800.55",$132.81,$101.92,"$20,611.81",$32.67,$24.90
227294,2019,161,Waseca,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,11,Inpatient Non-acute,48,27,115,"$76,786.32","$2,843.94","$2,703.03","$76,786.32","$2,843.94","$2,703.03",$0.00,$0.00,$0.00
227942,2019,163,Washington,MEDICARE,5,75 years and older,M,430,Hospice,"27,998","1,343","3,398","$5,542,155.59","$4,126.70","$4,937.19","$5,542,155.59","$4,126.70","$4,937.19",$0.00,$0.00,$0.00
228902,2019,169,Winona,MEDICARE,3,45 - 64 years,F,458,Clinic/Office,"7,910","3,382","5,356","$409,821.28",$121.18,$98.37,"$322,584.42",$95.38,$70.98,"$87,236.86",$25.79,$18.36
229622,2019,173,Yellow Medicine,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,12,Home Health,"1,095",987,142,"$66,819.48",$67.70,$57.57,"$66,819.48",$67.70,$57.57,$0.00,$0.00,$0.00
197891,2019,001,Aitkin,COMMERCIAL,2,19 - 44 years,F,391,Clinic/Office,"3,981","2,143","4,355","$407,057.18",$189.95,$122.27,"$297,962.25",$139.04,$92.01,"$109,094.93",$50.91,$0.00
198563,2019,003,Anoka,MEDICARE,2,19 - 44 years,F,154,Hospital Inpatient Professional Services,"4,712","1,522","1,818","$431,884.17",$283.76,$143.18,"$351,720.66",$231.09,$115.10,"$80,163.51",$52.67,$25.00
199307,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,18,Inpatient Non-acute Professional Services,201,146,205,"$35,060.07",$240.14,$57.50,"$35,060.07",$240.14,$57.50,$0.00,$0.00,$0.00
200243,2019,013,Blue Earth,COMMERCIAL,3,45 - 64 years,M,14,Ambulance,35,16,157,"$65,262.85","$4,078.93","$2,115.21","$58,488.66","$3,655.54","$1,913.38","$6,774.19",$423.39,$0.00
201107,2019,017,Carlton,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,234,Hospital Inpatient Professional Services,"2,052","1,164","2,512","$266,828.41",$229.23,$93.34,"$266,786.81",$229.20,$93.34,$41.60,$0.04,$0.00
201755,2019,019,Carver,MEDICARE,5,75 years and older,M,193,Inpatient Non-acute,"4,402",794,"2,146","$2,754,365.89","$3,468.97",$620.45,"$2,521,739.16","$3,175.99",$521.07,"$232,626.73",$292.98,$0.00
202571,2019,025,Chisago,COMMERCIAL,3,45 - 64 years,M,824,Other,"4,616","2,288","9,544","$822,190.42",$359.35,$137.12,"$708,091.76",$309.48,$63.08,"$114,098.66",$49.87,$0.00
203603,2019,029,Clearwater,MEDICARE,4,65 - 74 years,F,59,DME (Durable Medical Equipment),469,303,698,"$26,902.94",$88.79,$51.86,"$21,256.05",$70.15,$41.69,"$5,646.89",$18.64,$9.66
204611,2019,035,Crow Wing,MEDICARE,3,45 - 64 years,F,128,Ambulatory Surgery,"1,017",221,"1,493","$394,055.68","$1,783.06","$1,228.23","$341,974.80","$1,547.40","$1,033.26","$52,080.88",$235.66,$154.99
205283,2019,039,Dodge,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,55,Ambulance,"1,621",541,615,"$45,336.19",$83.80,$63.00,"$45,332.99",$83.79,$63.00,$3.20,$0.01,$0.00
203097,2019,027,Clay,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,115,Inpatient Non-acute,"1,558",895,"1,098","$1,292,067.63","$1,443.65","$1,023.93","$1,292,067.63","$1,443.65","$1,023.93",$0.00,$0.00,$0.00
204057,2019,033,Cottonwood,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,221,Emergency department,885,362,"2,423","$94,128.61",$260.02,$220.69,"$94,128.61",$260.02,$220.69,$0.00,$0.00,$0.00
204897,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,"5,322",Emergency department,"36,060","12,099","57,465","$4,798,651.05",$396.62,$332.96,"$4,759,278.80",$393.36,$328.98,"$39,372.25",$3.25,$0.00
205761,2019,041,Douglas,MEDICARE,2,19 - 44 years,F,65,Emergency department,542,224,778,"$28,150.03",$125.67,$97.14,"$21,874.10",$97.65,$77.66,"$6,275.93",$28.02,$19.48
202854,2019,025,Chisago,MEDICARE,4,65 - 74 years,F,72,Inpatient Non-acute,"1,356",256,840,"$858,926.37","$3,355.18",$646.56,"$785,977.72","$3,070.23",$605.71,"$72,948.65",$284.96,$0.00
203574,2019,029,Clearwater,MEDICARE,3,45 - 64 years,F,25,DME (Durable Medical Equipment),257,106,298,"$8,165.41",$77.03,$16.37,"$6,448.22",$60.83,$13.04,"$1,717.19",$16.20,$3.33
204702,2019,035,Crow Wing,MEDICARE,5,75 years and older,M,257,Inpatient Non-acute Professional Services,"2,053","1,633","2,669","$122,549.48",$75.05,$68.33,"$99,684.46",$61.04,$56.96,"$22,865.02",$14.00,$11.62
205422,2019,039,Dodge,MEDICARE,4,65 - 74 years,F,57,Independent Lab,181,83,684,"$16,300.54",$196.39,$36.68,"$16,141.80",$194.48,$33.61,$158.74,$1.91,$0.00
206454,2019,045,Fillmore,MEDICARE,2,19 - 44 years,M,31,Clinic/Office,391,167,372,"$16,045.05",$96.08,$81.72,"$11,195.44",$67.04,$50.31,"$4,849.61",$29.04,$18.46
207342,2019,051,Grant,COMMERCIAL,1,18 years and under,M,12,Other,28,18,132,"$1,676.79",$93.16,$89.80,"$1,095.33",$60.85,$57.46,$581.46,$32.30,$0.00
208062,2019,053,Hennepin,MEDICARE,4,65 - 74 years,F,552,Outpatient Other,"72,642","7,562","6,494","$5,643,180.45",$746.26,$315.00,"$4,932,004.89",$652.21,$282.60,"$711,175.56",$94.05,$0.00
209022,2019,059,Isanti,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,802,Clinic/Office,"22,509","10,811","9,005","$1,161,934.27",$107.48,$84.31,"$1,136,881.20",$105.16,$80.37,"$25,053.07",$2.32,$0.00
210006,2019,065,Kanabec,COMMERCIAL,3,45 - 64 years,F,37,Independent Lab,223,51,440,"$23,567.14",$462.10,$54.68,"$22,680.54",$444.72,$52.93,$886.60,$17.38,$0.00
210990,2019,069,Kittson,MEDICARE,5,75 years and older,M,188,Clinic/Office,"4,071","1,740","2,228","$766,995.00",$440.80,$178.77,"$634,333.85",$364.56,$147.11,"$132,661.15",$76.24,$31.42
212454,2019,079,Le Sueur,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,521,Hospital Outpatient,"10,524","2,346","5,567","$757,098.64",$322.72,$106.89,"$755,166.32",$321.90,$106.86,"$1,932.32",$0.82,$0.00
213390,2019,085,McLeod,COMMERCIAL,2,19 - 44 years,M,214,Other,696,341,"2,453","$70,098.42",$205.57,$135.00,"$40,980.56",$120.18,$32.68,"$29,117.86",$85.39,$0.00
214470,2019,091,Martin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,166,Hospital Inpatient,"1,912",207,"1,734","$1,082,946.15","$5,231.62","$3,144.29","$1,082,196.15","$5,228.00","$3,144.29",$750.00,$3.62,$0.00
215262,2019,095,Mille Lacs,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,839,Clinic/Office,"16,672","8,959","9,380","$1,123,947.79",$125.45,$85.65,"$1,099,362.98",$122.71,$82.65,"$24,584.81",$2.74,$0.00
216198,2019,099,Mower,MEDICARE,5,75 years and older,F,400,Ambulance,"1,993",798,"4,367","$520,156.96",$651.83,$469.94,"$428,644.43",$537.15,$370.70,"$91,512.53",$114.68,$92.74
217182,2019,105,Nobles,MEDICARE,2,19 - 44 years,M,54,Hospital Outpatient,"1,516",297,645,"$132,521.04",$446.20,$165.25,"$101,480.16",$341.68,$127.72,"$31,040.88",$104.51,$36.39
218046,2019,111,Otter Tail,COMMERCIAL,2,19 - 44 years,M,195,Emergency department,916,299,"2,212","$245,733.95",$821.85,$567.00,"$146,555.27",$490.15,$148.25,"$99,178.68",$331.70,$117.67
218958,2019,115,Pine,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,571,Hospital Outpatient,"14,346","3,077","6,323","$1,773,637.13",$576.42,$156.74,"$1,766,182.21",$573.99,$156.44,"$7,454.92",$2.42,$0.00
219822,2019,119,Polk,MEDICARE,5,75 years and older,M,429,Other,"6,527","4,208","5,039","$513,294.25",$121.98,$53.47,"$456,343.95",$108.45,$45.70,"$56,950.30",$13.53,$0.00
220566,2019,123,Ramsey,MEDICARE,4,65 - 74 years,F,"2,402",DME (Durable Medical Equipment),"17,445","10,783","28,557","$1,442,115.48",$133.74,$38.80,"$1,196,142.64",$110.93,$30.77,"$245,972.84",$22.81,$6.15
221502,2019,129,Renville,MEDICARE,3,45 - 64 years,F,39,Hospital Inpatient Professional Services,"1,004",257,444,"$80,661.71",$313.86,$142.27,"$65,277.07",$254.00,$113.55,"$15,384.64",$59.86,$24.52
222294,2019,133,Rock,MEDICARE,5,75 years and older,F,517,Clinic/Office,"5,096","2,622","6,069","$309,112.30",$117.89,$53.72,"$257,691.97",$98.28,$41.20,"$51,420.33",$19.61,$7.99
223062,2019,137,Saint Louis,MEDICARE,5,75 years and older,M,515,Ambulatory Surgery,"2,809",812,"6,152","$1,242,255.07","$1,529.87","$1,074.32","$1,125,363.66","$1,385.92",$986.42,"$116,891.41",$143.95,$65.00
223710,2019,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,138,Ambulatory Surgery,885,191,"1,587","$390,892.11","$2,046.56","$1,108.21","$389,360.40","$2,038.54","$1,108.21","$1,531.71",$8.02,$0.00
224454,2019,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,462,Ambulance,"5,609","1,936","5,134","$440,806.31",$227.69,$54.60,"$440,793.51",$227.68,$54.60,$12.80,$0.01,$0.00
225150,2019,149,Stevens,COMMERCIAL,3,45 - 64 years,F,11,Hospital Inpatient Professional Services,120,45,125,"$33,519.41",$744.88,$411.39,"$28,013.53",$622.52,$350.75,"$5,505.88",$122.35,$0.00
221634,2019,131,Rice,COMMERCIAL,2,19 - 44 years,M,"1,578",Clinic/Office,"14,953","7,103","17,738","$1,929,535.08",$271.65,$151.97,"$1,387,864.15",$195.39,$81.93,"$541,670.93",$76.26,$25.00
222690,2019,137,Saint Louis,COMMERCIAL,2,19 - 44 years,F,"1,914",Hospital Outpatient,"35,475","7,899","21,402","$7,673,657.83",$971.47,$210.84,"$6,654,765.94",$842.48,$152.41,"$1,018,891.89",$128.99,$0.00
223410,2019,139,Scott,MEDICARE,3,45 - 64 years,F,133,Ambulatory Surgery,"1,163",214,"1,542","$431,119.83","$2,014.58",$893.21,"$364,380.48","$1,702.71",$726.86,"$66,739.35",$311.87,$145.30
224058,2019,143,Sibley,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,15,Outpatient Other,345,290,175,"$42,938.84",$148.06,$107.19,"$42,938.84",$148.06,$107.19,$0.00,$0.00,$0.00
224754,2019,147,Steele,COMMERCIAL,2,19 - 44 years,M,134,Hospital Outpatient,"1,636",290,"1,524","$674,974.82","$2,327.50",$358.62,"$603,922.98","$2,082.49",$232.21,"$71,051.84",$245.01,$0.00
225786,2019,153,Todd,COMMERCIAL,1,18 years and under,M,16,Hospital Inpatient,100,17,97,"$79,411.13","$4,671.24","$3,675.82","$61,091.58","$3,593.62","$2,885.29","$18,319.55","$1,077.62",$501.96
198294,2019,003,Anoka,COMMERCIAL,3,45 - 64 years,F,"2,289",Emergency department,"12,383","3,459","26,544","$4,774,717.56","$1,380.38","$1,173.48","$3,723,219.71","$1,076.39",$866.56,"$1,051,497.85",$303.99,$40.00
198990,2019,005,Becker,MEDICARE,3,45 - 64 years,F,110,Hospital Inpatient Professional Services,"3,156",944,"1,250","$282,985.75",$299.77,$111.03,"$233,917.82",$247.79,$89.26,"$49,067.93",$51.98,$20.54
199734,2019,009,Benton,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,13,Hospital Outpatient,340,80,131,"$1,013.93",$12.67,$0.00,"$1,013.93",$12.67,$0.00,$0.00,$0.00,$0.00
200526,2019,013,Blue Earth,MEDICARE,4,65 - 74 years,F,76,Home Health,"2,424","1,150",894,"$310,686.34",$270.16,$75.02,"$310,686.34",$270.16,$75.02,$0.00,$0.00,$0.00
201294,2019,017,Carlton,MEDICARE,4,65 - 74 years,M,226,DME (Durable Medical Equipment),"1,955","1,187","2,670","$95,747.21",$80.66,$42.16,"$83,641.15",$70.46,$33.73,"$12,106.06",$10.20,$0.86
202110,2019,021,Cass,MEDICARE,4,65 - 74 years,M,37,Home Health,593,249,393,"$105,773.42",$424.79,$75.77,"$105,773.42",$424.79,$75.77,$0.00,$0.00,$0.00
198452,2019,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,297,Home Health,"8,641","7,487","3,458","$982,613.32",$131.24,$75.02,"$982,280.52",$131.20,$75.02,$332.80,$0.04,$0.00
199196,2019,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,401,Independent Lab,"1,131",585,"4,534","$43,387.98",$74.17,$31.46,"$43,387.98",$74.17,$31.46,$0.00,$0.00,$0.00
200012,2019,011,Big Stone,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,102,Clinic/Office,"1,000",648,"1,151","$46,173.66",$71.26,$48.83,"$43,971.91",$67.86,$38.82,"$2,201.75",$3.40,$0.00
200828,2019,015,Brown,MEDICARE,2,19 - 44 years,F,12,Independent Lab,66,30,144,"$1,916.47",$63.88,$5.77,"$1,916.47",$63.88,$5.77,$0.00,$0.00,$0.00
198196,2019,001,Aitkin,MEDICARE,4,65 - 74 years,M,408,Other,"2,680","1,561","4,837","$258,524.21",$165.61,$119.03,"$235,251.94",$150.71,$114.89,"$23,272.27",$14.91,$0.00
198844,2019,005,Becker,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,259,Hospital Inpatient Professional Services,"1,719",876,"2,808","$255,153.57",$291.27,$98.07,"$255,118.97",$291.23,$98.07,$34.60,$0.04,$0.00
199636,2019,009,Benton,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,"1,151",Clinic/Office,"26,813","14,578","12,504","$1,347,592.92",$92.44,$66.93,"$1,317,728.35",$90.39,$64.11,"$29,864.57",$2.05,$0.00
200548,2019,013,Blue Earth,MEDICARE,4,65 - 74 years,M,82,Inpatient Non-acute,"1,926",326,916,"$1,343,624.63","$4,121.55",$405.40,"$1,228,366.16","$3,767.99",$280.33,"$115,258.47",$353.55,$0.00
201340,2019,019,Carver,COMMERCIAL,1,18 years and under,F,81,DME (Durable Medical Equipment),266,128,853,"$45,200.81",$353.13,$120.88,"$37,625.00",$293.95,$59.03,"$7,575.81",$59.19,$0.00
202108,2019,021,Cass,MEDICARE,4,65 - 74 years,M,191,DME (Durable Medical Equipment),"1,691","1,012","2,226","$94,471.06",$93.35,$51.86,"$75,761.37",$74.86,$41.32,"$18,709.69",$18.49,$10.54
202900,2019,025,Chisago,MEDICARE,5,75 years and older,M,"1,489",Hospital Outpatient,"47,905","10,388","17,350","$5,849,138.46",$563.07,$125.67,"$4,915,803.29",$473.22,$100.08,"$933,335.17",$89.85,$10.96
203980,2019,033,Cottonwood,COMMERCIAL,2,19 - 44 years,F,22,Hospital Inpatient,249,30,251,"$320,437.86","$10,681.26","$5,982.88","$249,499.52","$8,316.65","$4,731.11","$70,938.34","$2,364.61",$592.63
204796,2019,037,Dakota,COMMERCIAL,3,45 - 64 years,M,"6,405",Other,"30,717","14,182","74,599","$4,744,296.28",$334.53,$179.50,"$3,859,687.95",$272.15,$116.07,"$884,608.33",$62.38,$0.00
205492,2019,041,Douglas,COMMERCIAL,1,18 years and under,M,118,Hospital Inpatient Professional Services,470,306,"1,073","$131,087.98",$428.39,$195.91,"$99,288.51",$324.47,$142.60,"$31,799.47",$103.92,$14.07
208149,2019,055,Houston,COMMERCIAL,2,19 - 44 years,M,30,Other,79,40,322,"$7,989.25",$199.73,$133.24,"$3,743.56",$93.59,$52.12,"$4,245.69",$106.14,$20.00
208989,2019,059,Isanti,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,14,Outpatient Other,427,300,153,"$27,816.13",$92.72,$70.06,"$27,816.13",$92.72,$70.06,$0.00,$0.00,$0.00
210069,2019,065,Kanabec,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,276,Emergency department,"1,341",517,"3,116","$234,065.87",$452.74,$423.67,"$234,065.87",$452.74,$423.67,$0.00,$0.00,$0.00
211245,2019,071,Koochiching,MEDICARE,2,19 - 44 years,F,12,Hospital Inpatient,153,15,142,"$121,070.95","$8,071.40","$8,285.04","$106,066.95","$7,071.13","$6,921.04","$15,004.00","$1,000.27","$1,364.00"
212373,2019,079,Le Sueur,COMMERCIAL,3,45 - 64 years,M,123,Emergency department,620,175,"1,396","$269,143.41","$1,537.96","$1,358.30","$205,424.28","$1,173.85",$933.42,"$63,719.13",$364.11,$75.20
213477,2019,085,McLeod,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,"1,271",Hospital Outpatient,"23,096","6,875","14,190","$1,361,889.06",$198.09,$155.58,"$1,361,889.06",$198.09,$155.58,$0.00,$0.00,$0.00
214485,2019,091,Martin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,37,Hospital Inpatient,585,63,364,"$413,389.50","$6,561.74","$4,625.75","$413,120.30","$6,557.47","$4,625.75",$269.20,$4.27,$0.00
215325,2019,095,Mille Lacs,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,11,Home Health,297,261,127,"$20,654.56",$79.14,$73.76,"$20,463.96",$78.41,$69.70,$190.60,$0.73,$0.00
216165,2019,099,Mower,MEDICARE,3,45 - 64 years,M,283,Other,"3,832","1,744","3,266","$303,937.10",$174.28,$72.23,"$257,593.56",$147.70,$72.23,"$46,343.54",$26.57,$0.00
217221,2019,105,Nobles,MEDICARE,4,65 - 74 years,F,79,Hospital Inpatient,"1,814",126,904,"$1,715,270.90","$13,613.26","$9,758.96","$1,618,154.39","$12,842.50","$9,032.87","$97,116.51",$770.77,$100.00
218013,2019,111,Otter Tail,COMMERCIAL,1,18 years and under,F,175,Other,556,342,"2,010","$44,156.47",$129.11,$58.18,"$21,603.25",$63.17,$18.13,"$22,553.22",$65.95,$0.00
218757,2019,115,Pine,COMMERCIAL,1,18 years and under,M,11,DME (Durable Medical Equipment),81,18,125,"$34,611.41","$1,922.86",$182.94,"$30,612.54","$1,700.70",$176.96,"$3,998.87",$222.16,$0.00
219645,2019,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,449,Hospital Outpatient,"16,259","3,680","5,019","$1,453,906.88",$395.08,$107.38,"$1,449,123.29",$393.78,$107.33,"$4,783.59",$1.30,$0.00
220413,2019,123,Ramsey,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,649,Home Health,"26,331","18,361","7,497","$5,499,548.45",$299.52,$75.77,"$5,498,313.25",$299.46,$75.77,"$1,235.20",$0.07,$0.00
221373,2019,129,Renville,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,22,Hospital Inpatient Professional Services,160,73,233,"$15,280.62",$209.32,$101.46,"$15,280.62",$209.32,$101.46,$0.00,$0.00,$0.00
222429,2019,135,Roseau,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,363,Hospital Outpatient,"3,702","1,394","4,169","$304,166.82",$218.20,$130.91,"$302,279.63",$216.84,$130.44,"$1,887.19",$1.35,$0.00
223149,2019,139,Scott,COMMERCIAL,3,45 - 64 years,F,57,Pharmacy,106,60,562,"$3,617.31",$60.29,$35.27,"$3,617.31",$60.29,$35.27,$0.00,$0.00,$0.00
223845,2019,141,Sherburne,MEDICARE,3,45 - 64 years,M,96,Ambulance,345,159,"1,081","$82,938.16",$521.62,$488.63,"$64,000.58",$402.52,$382.80,"$18,937.58",$119.10,$97.65
224709,2019,145,Stearns,MEDICARE,5,75 years and older,M,"1,905",Other,"19,127","10,736","22,534","$1,690,737.53",$157.48,$90.93,"$1,505,701.42",$140.25,$85.60,"$185,036.11",$17.24,$0.00
198254,2019,003,Anoka,COMMERCIAL,1,18 years and under,M,913,Independent Lab,"5,961","1,252","10,420","$329,781.59",$263.40,$208.83,"$276,066.24",$220.50,$103.87,"$53,715.35",$42.90,$0.00
199118,2019,007,Beltrami,COMMERCIAL,2,19 - 44 years,M,128,Other,419,198,"1,472","$66,463.93",$335.68,$162.19,"$42,543.04",$214.86,$37.02,"$23,920.89",$120.81,$45.00
200150,2019,011,Big Stone,MEDICARE,5,75 years and older,F,19,Hospice,437,37,159,"$98,792.03","$2,670.05","$2,392.79","$98,792.03","$2,670.05","$2,392.79",$0.00,$0.00,$0.00
200918,2019,015,Brown,MEDICARE,5,75 years and older,F,805,Other,"9,039","6,742","9,481","$1,171,753.14",$173.80,$38.72,"$1,073,181.52",$159.18,$35.85,"$98,571.62",$14.62,$0.00
201566,2019,019,Carver,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,97,DME (Durable Medical Equipment),760,463,"1,105","$103,434.59",$223.40,$41.54,"$103,431.39",$223.39,$41.54,$3.20,$0.01,$0.00
202478,2019,023,Chippewa,MEDICARE,5,75 years and older,M,43,Independent Lab,178,75,513,"$3,323.90",$44.32,$22.77,"$3,111.75",$41.49,$21.73,$212.15,$2.83,$0.00
203294,2019,027,Clay,MEDICARE,5,75 years and older,F,86,Outpatient Other,"5,755",424,"1,020","$446,377.40","$1,052.78",$208.89,"$387,888.16",$914.83,$206.39,"$58,489.24",$137.95,$20.96
204350,2019,035,Crow Wing,COMMERCIAL,3,45 - 64 years,F,398,Emergency department,"2,208",722,"4,586","$796,340.62","$1,102.96",$913.65,"$596,088.86",$825.61,$617.44,"$200,251.76",$277.36,$0.00
205046,2019,037,Dakota,MEDICARE,2,19 - 44 years,M,487,Other,"5,897","2,155","5,803","$1,029,725.15",$477.83,$101.01,"$812,937.53",$377.23,$70.43,"$216,787.62",$100.60,$21.71
205814,2019,041,Douglas,MEDICARE,3,45 - 64 years,M,17,Outpatient Other,"2,981",184,204,"$239,847.21","$1,303.52",$280.33,"$192,329.52","$1,045.27",$224.25,"$47,517.69",$258.25,$56.98
206894,2019,047,Freeborn,MEDICARE,4,65 - 74 years,M,16,Hospice,"1,514",46,108,"$151,953.23","$3,303.33","$4,172.20","$151,953.23","$3,303.33","$4,172.20",$0.00,$0.00,$0.00
207806,2019,053,Hennepin,COMMERCIAL,5,75 years and older,M,436,Independent Lab,"4,438","1,232","5,130","$43,481.14",$35.29,$0.00,"$38,096.49",$30.92,$0.00,"$5,384.65",$4.37,$0.00
208598,2019,057,Hubbard,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,278,Other,"18,007","10,906","3,194","$1,983,842.08",$181.90,$156.60,"$1,983,070.68",$181.83,$156.60,$771.40,$0.07,$0.00
209270,2019,061,Itasca,COMMERCIAL,2,19 - 44 years,M,26,DME (Durable Medical Equipment),154,73,302,"$25,870.26",$354.39,$81.85,"$20,199.03",$276.70,$75.38,"$5,671.23",$77.69,$0.00
210230,2019,065,Kanabec,MEDICARE,3,45 - 64 years,M,100,Emergency department,"1,011",263,"1,179","$53,016.00",$201.58,$110.73,"$40,620.97",$154.45,$80.31,"$12,395.03",$47.13,$10.97
211118,2019,071,Koochiching,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,77,Independent Lab,181,99,876,"$4,842.59",$48.92,$26.65,"$4,842.59",$48.92,$26.65,$0.00,$0.00,$0.00
212294,2019,077,Lake of the Woods,MEDICARE,5,75 years and older,M,63,Emergency department,391,118,674,"$35,516.28",$300.99,$67.94,"$30,879.10",$261.69,$20.34,"$4,637.18",$39.30,$2.05
213326,2019,083,Lyon,MEDICARE,5,75 years and older,M,178,DME (Durable Medical Equipment),"1,588",973,"2,087","$110,173.89",$113.23,$60.70,"$87,156.96",$89.58,$41.32,"$23,016.93",$23.66,$12.64
214334,2019,089,Marshall,MEDICARE,5,75 years and older,F,63,Inpatient Non-acute,"1,356",312,716,"$1,089,964.63","$3,493.48",$125.53,"$1,018,199.47","$3,263.46",$121.27,"$71,765.16",$230.02,$0.00
215222,2019,095,Mille Lacs,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,96,Hospital Inpatient,789,120,853,"$933,382.74","$7,778.19","$4,353.19","$933,382.74","$7,778.19","$4,353.19",$0.00,$0.00,$0.00
215990,2019,099,Mower,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,911,Emergency department,"3,936","1,654","10,282","$519,325.58",$313.98,$277.05,"$519,325.58",$313.98,$277.05,$0.00,$0.00,$0.00
216926,2019,103,Nicollet,MEDICARE,5,75 years and older,M,78,Home Health,"1,668",561,891,"$291,643.13",$519.86,$148.79,"$291,643.13",$519.86,$148.79,$0.00,$0.00,$0.00
217958,2019,109,Olmsted,MEDICARE,4,65 - 74 years,M,305,Ambulance,"1,524",609,"3,469","$244,589.00",$401.62,$461.88,"$197,226.71",$323.85,$359.72,"$47,362.29",$77.77,$82.57
218798,2019,115,Pine,COMMERCIAL,3,45 - 64 years,F,38,DME (Durable Medical Equipment),289,156,442,"$30,829.45",$197.62,$114.06,"$24,271.05",$155.58,$98.57,"$6,558.40",$42.04,$0.00
219758,2019,119,Polk,MEDICARE,3,45 - 64 years,M,463,Hospital Outpatient,"21,395","4,310","5,324","$2,274,765.83",$527.79,$180.25,"$1,779,192.30",$412.81,$144.02,"$495,573.53",$114.98,$33.32
220526,2019,123,Ramsey,MEDICARE,2,19 - 44 years,M,503,Independent Lab,"5,528","2,118","6,008","$108,538.04",$51.25,$9.69,"$107,507.08",$50.76,$9.65,"$1,030.96",$0.49,$0.00
221486,2019,129,Renville,MEDICARE,2,19 - 44 years,M,15,Emergency department,81,32,180,"$4,076.25",$127.38,$0.00,"$2,823.43",$88.23,$0.00,"$1,252.82",$39.15,$0.00
222350,2019,135,Roseau,COMMERCIAL,2,19 - 44 years,F,65,Hospital Inpatient Professional Services,170,103,769,"$239,676.04","$2,326.95","$1,280.92","$221,292.95","$2,148.48","$1,060.80","$18,383.09",$178.48,$0.00
223094,2019,139,Scott,COMMERCIAL,1,18 years and under,M,"1,000",Emergency department,"3,398","1,362","11,447","$1,220,707.23",$896.26,$723.45,"$818,269.26",$600.79,$301.43,"$402,437.97",$295.48,$78.60
223718,2019,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,"1,111",Hospital Outpatient,"24,674","4,948","12,478","$2,164,353.83",$437.42,$121.42,"$2,154,312.06",$435.39,$121.14,"$10,041.77",$2.03,$0.00
224558,2019,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,56,Independent Lab,660,216,656,"$1,873.60",$8.67,$0.00,"$1,873.60",$8.67,$0.00,$0.00,$0.00,$0.00
