row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,util_category,util_cnt,encounter_count,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
190732,2018,137,Saint Louis,COMMERCIAL,2,19 - 44 years,F,330,DME (Durable Medical Equipment),"1,247",765,"3,820","$157,080.97",$205.33,$79.38,"$138,925.29",$181.60,$59.53,"$18,155.68",$23.73,$0.00
191356,2018,139,Scott,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,195,Hospital Inpatient,"4,438",338,"2,064","$3,723,450.42","$11,016.13","$4,473.76","$3,718,627.12","$11,001.86","$4,351.48","$4,823.30",$14.27,$0.00
192124,2018,143,Sibley,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,285,Clinic/Office,"3,230","2,164","2,969","$240,555.00",$111.16,$86.05,"$239,597.30",$110.72,$86.05,$957.70,$0.44,$0.00
192988,2018,147,Steele,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,31,Clinic/Office,783,349,354,"$14,697.47",$42.11,$23.27,"$14,679.32",$42.06,$23.27,$18.15,$0.05,$0.00
194164,2018,153,Todd,MEDICARE,4,65 - 74 years,M,54,Ambulatory Surgery,402,79,648,"$141,049.22","$1,785.43","$1,104.53","$136,869.37","$1,732.52","$1,097.77","$4,179.85",$52.91,$0.00
194908,2018,159,Wadena,COMMERCIAL,2,19 - 44 years,F,40,Independent Lab,250,73,460,"$15,000.13",$205.48,$60.54,"$10,469.25",$143.41,$32.51,"$4,530.88",$62.07,$0.00
195964,2018,163,Washington,MEDICARE,4,65 - 74 years,F,558,Ambulance,"4,106","1,421","6,374","$416,941.35",$293.41,$132.08,"$353,105.94",$248.49,$132.08,"$63,835.41",$44.92,$0.00
196852,2018,169,Winona,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,59,Hospital Inpatient,560,71,515,"$563,613.07","$7,938.21","$2,260.28","$563,613.07","$7,938.21","$2,260.28",$0.00,$0.00,$0.00
197620,2018,173,Yellow Medicine,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,355,Hospital Outpatient,"3,196","1,275","4,034","$389,037.78",$305.13,$42.57,"$389,037.78",$305.13,$42.57,$0.00,$0.00,$0.00
165614,2018,001,Aitkin,COMMERCIAL,1,18 years and under,F,36,Other,90,57,413,"$12,861.51",$225.64,$88.31,"$6,681.35",$117.22,$35.00,"$6,180.16",$108.42,$0.00
166286,2018,003,Anoka,MEDICARE,2,19 - 44 years,F,751,Clinic/Office,"24,376","10,763","8,951","$1,565,403.28",$145.44,$94.41,"$1,247,897.52",$115.94,$71.78,"$317,505.76",$29.50,$18.31
167150,2018,007,Beltrami,MEDICARE,4,65 - 74 years,F,16,Outpatient Other,"7,236",466,192,"$385,765.15",$827.82,$67.67,"$310,626.86",$666.58,$58.90,"$75,138.29",$161.24,$0.00
168110,2018,013,Blue Earth,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,156,Hospital Inpatient Professional Services,"3,279","1,337","1,750","$209,968.22",$157.04,$64.54,"$209,924.27",$157.01,$64.54,$43.95,$0.03,$0.00
168854,2018,017,Carlton,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,13,Inpatient Non-acute Professional Services,119,108,144,"$87,246.71",$807.84,$453.33,"$87,246.71",$807.84,$453.33,$0.00,$0.00,$0.00
169694,2018,021,Cass,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,15,Inpatient Non-acute,155,83,164,"$116,067.04","$1,398.40","$1,228.65","$116,067.04","$1,398.40","$1,228.65",$0.00,$0.00,$0.00
170582,2018,025,Chisago,MEDICARE,3,45 - 64 years,M,45,Ambulatory Surgery,340,67,532,"$132,891.05","$1,983.45",$983.74,"$116,652.44","$1,741.08",$826.90,"$16,238.61",$242.37,$144.98
171422,2018,031,Cook,COMMERCIAL,2,19 - 44 years,F,38,Hospital Outpatient,492,114,396,"$72,513.12",$636.08,$268.85,"$42,335.61",$371.37,$126.66,"$30,177.51",$264.72,$0.00
172382,2018,035,Crow Wing,MEDICARE,3,45 - 64 years,F,183,Independent Lab,"1,467",411,"2,132","$71,720.24",$174.50,$57.18,"$70,935.02",$172.59,$54.86,$785.22,$1.91,$0.00
173054,2018,039,Dodge,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,438,Hospital Outpatient,"4,018","1,382","4,817","$335,156.38",$242.52,$106.08,"$335,156.38",$242.52,$106.08,$0.00,$0.00,$0.00
174014,2018,043,Faribault,MEDICARE,5,75 years and older,F,212,Hospital Inpatient Professional Services,"3,068","1,254","2,360","$349,594.26",$278.78,$132.03,"$319,009.26",$254.39,$113.04,"$30,585.00",$24.39,$0.00
174878,2018,049,Goodhue,COMMERCIAL,3,45 - 64 years,F,542,Other,"2,100","1,111","6,378","$261,398.23",$235.28,$101.28,"$204,895.66",$184.42,$53.10,"$56,502.57",$50.86,$0.00
175766,2018,053,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,"3,924",Outpatient Other,"166,491","131,184","40,233","$18,210,174.65",$138.81,$125.00,"$18,207,805.91",$138.80,$125.00,"$2,368.74",$0.02,$0.00
176414,2018,057,Hubbard,COMMERCIAL,4,65 - 74 years,F,49,Hospital Outpatient,"1,476",349,580,"$233,669.25",$669.54,$88.20,"$213,937.98",$613.00,$62.28,"$19,731.27",$56.54,$0.00
177302,2018,061,Itasca,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,256,Ambulance,"5,315","1,943","2,910","$294,392.35",$151.51,$57.49,"$294,382.90",$151.51,$57.49,$9.45,$0.00,$0.00
178238,2018,067,Kandiyohi,COMMERCIAL,2,19 - 44 years,F,429,Hospital Outpatient,"4,572","1,191","4,877","$1,474,368.97","$1,237.93",$340.85,"$1,254,888.45","$1,053.64",$254.80,"$219,480.52",$184.28,$0.00
179246,2018,071,Koochiching,MEDICARE,5,75 years and older,F,114,Inpatient Non-acute,"2,178",489,"1,281","$1,624,745.00","$3,322.59",$213.29,"$1,512,327.34","$3,092.69",$197.53,"$112,417.66",$229.89,$0.00
165965,2018,003,Anoka,COMMERCIAL,1,18 years and under,F,"1,259",Emergency department,"4,643","1,746","14,284","$1,595,521.18",$913.82,$762.17,"$1,083,371.41",$620.49,$477.62,"$512,149.77",$293.33,$100.00
166685,2018,005,Becker,MEDICARE,2,19 - 44 years,F,20,Ambulance,105,42,219,"$21,654.99",$515.60,$529.27,"$17,327.41",$412.56,$435.43,"$4,327.58",$103.04,$98.43
167477,2018,009,Benton,MEDICARE,2,19 - 44 years,F,17,Ambulance,98,41,204,"$26,666.46",$650.40,$462.51,"$21,242.87",$518.12,$365.27,"$5,423.59",$132.28,$94.01
168293,2018,013,Blue Earth,MEDICARE,5,75 years and older,F,"1,669",Hospital Outpatient,"52,786","10,199","19,510","$4,214,754.23",$413.25,$69.70,"$3,565,813.98",$349.62,$58.13,"$648,940.25",$63.63,$0.00
169109,2018,019,Carver,COMMERCIAL,2,19 - 44 years,F,"5,515",Clinic/Office,"92,565","38,312","61,676","$8,756,595.43",$228.56,$143.88,"$6,486,015.33",$169.29,$86.91,"$2,270,580.10",$59.27,$14.04
169829,2018,021,Cass,MEDICARE,3,45 - 64 years,M,539,Hospital Outpatient,"22,963","4,506","6,216","$2,274,478.92",$504.77,$178.19,"$1,768,948.29",$392.58,$140.19,"$505,530.63",$112.19,$33.12
170669,2018,027,Clay,COMMERCIAL,1,18 years and under,M,15,Ambulance,30,17,166,"$21,632.98","$1,272.53",$865.93,"$19,049.21","$1,120.54",$845.60,"$2,583.77",$151.99,$0.00
171797,2018,033,Cottonwood,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,39,Hospital Inpatient,322,51,350,"$197,029.61","$3,863.33","$2,875.20","$197,029.61","$3,863.33","$2,875.20",$0.00,$0.00,$0.00
172637,2018,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,"8,600",Other,"270,464","157,999","95,842","$21,164,289.58",$133.95,$81.59,"$21,161,992.41",$133.94,$81.59,"$2,297.17",$0.01,$0.00
173501,2018,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,31,Inpatient Non-acute Professional Services,"2,730","2,668",343,"$497,342.87",$186.41,$163.96,"$497,258.47",$186.38,$163.96,$84.40,$0.03,$0.00
174557,2018,047,Freeborn,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,853,Clinic/Office,"6,497","3,905","9,517","$361,247.98",$92.51,$82.22,"$361,155.88",$92.49,$82.22,$92.10,$0.02,$0.00
175493,2018,051,Grant,MEDICARE,4,65 - 74 years,F,77,Emergency department,490,127,906,"$46,181.65",$363.64,$220.01,"$43,115.86",$339.49,$211.60,"$3,065.79",$24.14,$0.00
176141,2018,055,Houston,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,28,Hospital Inpatient,405,37,273,"$332,732.08","$8,992.76","$3,773.88","$332,231.68","$8,979.23","$3,623.88",$500.40,$13.52,$0.00
177053,2018,059,Isanti,MEDICARE,4,65 - 74 years,F,81,Home Health,"1,775",668,956,"$287,443.95",$430.31,$160.27,"$287,443.95",$430.31,$160.27,$0.00,$0.00,$0.00
177821,2018,063,Jackson,MEDICARE,5,75 years and older,F,218,Emergency department,"1,902",416,"2,457","$98,079.56",$235.77,$122.22,"$88,906.05",$213.72,$97.62,"$9,173.51",$22.05,$4.52
179021,2018,071,Koochiching,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,231,Emergency department,902,385,"2,578","$96,348.90",$250.26,$232.12,"$96,348.90",$250.26,$232.12,$0.00,$0.00,$0.00
179933,2018,075,Lake,MEDICARE,5,75 years and older,M,33,Home Health,"1,037",116,385,"$151,110.57","$1,302.68",$176.40,"$151,110.57","$1,302.68",$176.40,$0.00,$0.00,$0.00
180542,2018,079,Le Sueur,MEDICARE,4,65 - 74 years,M,141,Hospital Inpatient,"4,257",279,"1,653","$3,434,253.23","$12,309.15","$11,944.54","$3,239,606.07","$11,611.49","$10,855.21","$194,647.16",$697.66,"$1,340.00"
182442,2018,091,Martin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,170,Hospital Inpatient,"1,815",201,"1,793","$902,167.01","$4,488.39","$2,941.30","$901,938.26","$4,487.26","$2,941.30",$228.75,$1.14,$0.00
183330,2018,095,Mille Lacs,MEDICARE,2,19 - 44 years,M,72,Hospital Outpatient,"2,288",357,864,"$175,967.09",$492.91,$193.95,"$135,329.15",$379.07,$143.86,"$40,637.94",$113.83,$40.71
184050,2018,099,Mower,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,11,Home Health,397,364,132,"$25,419.10",$69.83,$75.02,"$25,412.80",$69.82,$75.02,$6.30,$0.02,$0.00
184866,2018,103,Nicollet,MEDICARE,4,65 - 74 years,M,267,Emergency department,"2,478",560,"3,155","$143,421.84",$256.11,$199.73,"$131,452.23",$234.74,$173.42,"$11,969.61",$21.37,$0.00
185706,2018,109,Olmsted,COMMERCIAL,5,75 years and older,F,288,Hospital Inpatient Professional Services,"3,909","1,926","3,312","$116,518.83",$60.50,$21.49,"$113,048.33",$58.70,$21.49,"$3,470.50",$1.80,$0.00
186402,2018,113,Pennington,COMMERCIAL,1,18 years and under,F,66,Hospital Outpatient,331,114,762,"$62,888.68",$551.66,$190.04,"$26,095.30",$228.91,$0.00,"$36,793.38",$322.75,$136.57
187386,2018,117,Pipestone,MEDICARE,3,45 - 64 years,F,13,Independent Lab,86,39,154,"$10,150.23",$260.26,$6.41,"$10,112.36",$259.29,$6.41,$37.87,$0.97,$0.00
188178,2018,121,Pope,MEDICARE,5,75 years and older,F,192,Hospital Inpatient Professional Services,"2,510","1,219","2,106","$228,993.40",$187.85,$79.08,"$211,725.65",$173.69,$74.41,"$17,267.75",$14.17,$0.00
188946,2018,127,Redwood,COMMERCIAL,2,19 - 44 years,M,28,Other,112,50,327,"$26,662.57",$533.25,$301.82,"$16,335.37",$326.71,$30.87,"$10,327.20",$206.54,$59.36
189978,2018,131,Rice,MEDICARE,4,65 - 74 years,F,157,Ambulatory Surgery,"1,018",257,"1,878","$404,696.77","$1,574.70","$1,556.13","$373,538.34","$1,453.46","$1,360.74","$31,158.43",$121.24,$30.00
190866,2018,137,Saint Louis,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,"4,024",Clinic/Office,"66,244","42,847","44,966","$6,645,392.90",$155.10,$125.95,"$6,643,357.24",$155.05,$125.95,"$2,035.66",$0.05,$0.00
191514,2018,139,Scott,MEDICARE,4,65 - 74 years,M,871,Emergency department,"6,192","1,553","10,260","$459,626.82",$295.96,$215.47,"$413,795.99",$266.45,$185.21,"$45,830.83",$29.51,$0.00
192330,2018,143,Sibley,MEDICARE,5,75 years and older,M,67,Inpatient Non-acute,"2,563",515,738,"$1,529,688.39","$2,970.27",$71.47,"$1,453,248.36","$2,821.84",$71.47,"$76,440.03",$148.43,$0.00
193146,2018,147,Steele,MEDICARE,5,75 years and older,M,123,Inpatient Non-acute,"4,029",759,"1,327","$1,719,043.14","$2,264.88",$123.80,"$1,498,255.63","$1,973.99",$116.57,"$220,787.51",$290.89,$0.00
194442,2018,155,Traverse,MEDICARE,4,65 - 74 years,F,172,Clinic/Office,"3,384","1,400","2,049","$190,814.42",$136.30,$104.94,"$159,169.26",$113.69,$89.06,"$31,645.16",$22.60,$13.84
195354,2018,161,Waseca,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,555,Hospital Outpatient,"5,160","1,695","6,301","$306,981.45",$181.11,$99.65,"$306,981.45",$181.11,$99.65,$0.00,$0.00,$0.00
196074,2018,165,Watonwan,COMMERCIAL,3,45 - 64 years,F,33,Emergency department,197,56,376,"$91,503.18","$1,633.99","$1,301.66","$65,666.95","$1,172.62",$741.74,"$25,836.23",$461.36,$34.83
197058,2018,169,Winona,MEDICARE,4,65 - 74 years,M,"1,809",Hospital Outpatient,"86,937","17,564","21,542","$6,315,004.87",$359.54,$136.21,"$5,316,304.71",$302.68,$111.51,"$998,700.16",$56.86,$20.00
181035,2018,083,Lyon,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,"1,295",Clinic/Office,"24,751","11,926","13,235","$1,553,206.27",$130.24,$68.00,"$1,531,582.35",$128.42,$66.15,"$21,623.92",$1.81,$0.00
182211,2018,089,Marshall,MEDICARE,3,45 - 64 years,F,22,DME (Durable Medical Equipment),288,129,261,"$21,843.51",$169.33,$65.50,"$16,950.48",$131.40,$44.09,"$4,893.03",$37.93,$3.61
183171,2018,095,Mille Lacs,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,"1,102",Hospital Outpatient,"12,442","3,781","12,330","$860,084.33",$227.48,$68.47,"$860,084.33",$227.48,$68.47,$0.00,$0.00,$0.00
183987,2018,099,Mower,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,647,Clinic/Office,"9,194","6,448","6,856","$620,084.45",$96.17,$57.52,"$616,824.29",$95.66,$55.67,"$3,260.16",$0.51,$0.00
184899,2018,103,Nicollet,MEDICARE,5,75 years and older,M,45,Hospice,"1,815",124,321,"$408,910.37","$3,297.66","$3,892.19","$408,910.37","$3,297.66","$3,892.19",$0.00,$0.00,$0.00
185835,2018,109,Olmsted,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,57,Ambulance,"2,203",662,653,"$32,858.64",$49.64,$49.36,"$32,855.49",$49.63,$49.36,$3.15,$0.00,$0.00
186747,2018,115,Pine,COMMERCIAL,1,18 years and under,F,17,Independent Lab,73,26,187,"$3,266.73",$125.64,$85.43,"$2,318.48",$89.17,$40.02,$948.25,$36.47,$0.00
187515,2018,119,Polk,COMMERCIAL,3,45 - 64 years,F,145,Emergency department,729,299,"1,646","$159,643.92",$533.93,$296.70,"$125,576.62",$419.99,$202.66,"$34,067.30",$113.94,$0.00
168954,2018,017,Carlton,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,15,Hospital Inpatient Professional Services,169,115,180,"$2,976.54",$25.88,$0.00,"$2,976.54",$25.88,$0.00,$0.00,$0.00,$0.00
169890,2018,021,Cass,MEDICARE,5,75 years and older,M,302,Hospital Inpatient,"7,724",562,"3,344","$6,755,417.62","$12,020.32","$10,417.91","$6,333,973.26","$11,270.42","$9,478.16","$421,444.36",$749.90,"$1,340.00"
170802,2018,027,Clay,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,438,Independent Lab,939,560,"4,628","$34,774.62",$62.10,$26.14,"$34,774.62",$62.10,$26.14,$0.00,$0.00,$0.00
171978,2018,033,Cottonwood,MEDICARE,3,45 - 64 years,M,154,Hospital Outpatient,"8,132","1,095","1,762","$982,992.66",$897.71,$224.79,"$716,667.73",$654.49,$172.81,"$266,324.93",$243.22,$44.77
172698,2018,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,123,Inpatient Non-acute,"3,734","1,150","1,380","$776,845.64",$675.52,$169.82,"$776,685.64",$675.38,$169.82,$160.00,$0.14,$0.00
173370,2018,041,Douglas,COMMERCIAL,4,65 - 74 years,F,33,Hospital Outpatient,711,202,396,"$96,488.60",$477.67,$22.91,"$86,829.27",$429.85,$22.91,"$9,659.33",$47.82,$0.00
174306,2018,045,Fillmore,MEDICARE,2,19 - 44 years,F,11,Emergency department,84,23,132,"$3,665.02",$159.35,$114.45,"$2,550.75",$110.90,$89.73,"$1,114.27",$48.45,$22.89
175362,2018,051,Grant,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,11,Ambulatory Surgery,208,41,131,"$28,706.53",$700.16,$734.25,"$28,420.53",$693.18,$693.48,$286.00,$6.98,$0.00
176082,2018,055,Houston,COMMERCIAL,5,75 years and older,F,11,Clinic/Office,51,32,126,"$1,402.52",$43.83,$24.54,$894.71,$27.96,$17.33,$507.81,$15.87,$0.00
176946,2018,059,Isanti,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,36,Other,"4,845","3,483",424,"$696,949.60",$200.10,$157.97,"$695,159.40",$199.59,$157.97,"$1,790.20",$0.51,$0.00
177834,2018,063,Jackson,MEDICARE,5,75 years and older,M,349,Clinic/Office,"6,497","3,189","4,062","$402,154.64",$126.11,$79.81,"$318,616.63",$99.91,$62.60,"$83,538.01",$26.20,$11.06
178794,2018,069,Kittson,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,15,Hospital Outpatient,338,93,174,"$4,441.39",$47.76,$0.00,"$4,441.39",$47.76,$0.00,$0.00,$0.00,$0.00
180186,2018,077,Lake of the Woods,MEDICARE,5,75 years and older,F,17,Independent Lab,135,31,204,"$3,633.73",$117.22,$39.78,"$3,316.12",$106.97,$39.78,$317.61,$10.25,$0.00
181242,2018,083,Lyon,MEDICARE,5,75 years and older,F,91,Ambulance,799,280,"1,018","$80,186.87",$286.38,$104.26,"$69,301.25",$247.50,$104.26,"$10,885.62",$38.88,$0.00
182370,2018,091,Martin,COMMERCIAL,3,45 - 64 years,M,124,Other,481,247,"1,441","$70,414.56",$285.08,$124.02,"$49,047.10",$198.57,$58.50,"$21,367.46",$86.51,$3.16
183306,2018,095,Mille Lacs,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,13,Inpatient Non-acute Professional Services,157,107,152,"$3,518.00",$32.88,$0.00,"$3,518.00",$32.88,$0.00,$0.00,$0.00,$0.00
184026,2018,099,Mower,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,43,Independent Lab,160,90,472,"$12,887.99",$143.20,$83.03,"$12,881.69",$143.13,$83.03,$6.30,$0.07,$0.00
184842,2018,103,Nicollet,MEDICARE,3,45 - 64 years,M,81,Independent Lab,512,267,960,"$18,042.90",$67.58,$9.40,"$17,768.58",$66.55,$9.40,$274.32,$1.03,$0.00
185682,2018,109,Olmsted,COMMERCIAL,4,65 - 74 years,F,39,Inpatient Non-acute Professional Services,299,263,442,"$10,615.43",$40.36,$17.92,"$10,069.28",$38.29,$17.92,$546.15,$2.08,$0.00
186378,2018,111,Otter Tail,MEDICARE,5,75 years and older,F,577,Inpatient Non-acute Professional Services,"4,925","3,916","6,231","$372,752.55",$95.19,$77.04,"$347,392.70",$88.71,$74.30,"$25,359.85",$6.48,$0.00
187290,2018,117,Pipestone,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,64,Other,"6,636","4,006",745,"$554,502.75",$138.42,$130.50,"$554,214.00",$138.35,$130.50,$288.75,$0.07,$0.00
188106,2018,121,Pope,MEDICARE,2,19 - 44 years,M,23,Hospital Outpatient,432,102,276,"$31,129.52",$305.19,$160.15,"$20,328.15",$199.30,$119.08,"$10,801.37",$105.90,$36.15
188922,2018,127,Redwood,COMMERCIAL,1,18 years and under,M,85,Hospital Outpatient,603,223,987,"$227,380.45","$1,019.64",$246.21,"$121,949.80",$546.86,$64.90,"$105,430.65",$472.78,$83.18
189954,2018,131,Rice,MEDICARE,3,45 - 64 years,F,104,Hospital Inpatient,"3,096",189,"1,218","$2,766,340.42","$14,636.72","$10,796.76","$2,604,219.34","$13,778.94","$9,901.46","$162,121.08",$857.78,"$1,340.00"
190842,2018,137,Saint Louis,COMMERCIAL,5,75 years and older,M,199,Hospital Outpatient,"8,364","2,175","2,310","$610,639.23",$280.75,$40.25,"$580,254.37",$266.78,$38.56,"$30,384.86",$13.97,$0.00
191490,2018,139,Scott,MEDICARE,3,45 - 64 years,M,28,Inpatient Non-acute,"1,221",126,319,"$494,926.18","$3,927.99","$1,108.56","$420,962.12","$3,340.97",$971.58,"$73,964.06",$587.02,$44.62
175502,2018,051,Grant,MEDICARE,4,65 - 74 years,F,179,Other,"1,430",836,"2,142","$93,504.53",$111.85,$76.26,"$86,913.01",$103.96,$72.69,"$6,591.52",$7.88,$0.00
176102,2018,055,Houston,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,225,Emergency department,717,378,"2,515","$82,941.85",$219.42,$166.98,"$82,941.85",$219.42,$166.98,$0.00,$0.00,$0.00
176918,2018,059,Isanti,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,119,Ambulance,"3,135",980,"1,282","$133,653.13",$136.38,$67.49,"$133,649.98",$136.38,$67.49,$3.15,$0.00,$0.00
177806,2018,063,Jackson,MEDICARE,4,65 - 74 years,M,101,Emergency department,800,168,"1,183","$41,255.79",$245.57,$147.88,"$38,656.20",$230.10,$116.60,"$2,599.59",$15.47,$0.00
178598,2018,067,Kandiyohi,MEDICARE,5,75 years and older,M,214,Ambulatory Surgery,"1,492",305,"2,536","$498,145.46","$1,633.26","$1,508.57","$468,833.69","$1,537.16","$1,340.84","$29,311.77",$96.10,$30.00
179918,2018,075,Lake,MEDICARE,5,75 years and older,F,30,Home Health,568,89,339,"$99,375.73","$1,116.58",$182.29,"$99,375.73","$1,116.58",$182.29,$0.00,$0.00,$0.00
181022,2018,083,Lyon,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,55,DME (Durable Medical Equipment),292,118,594,"$92,717.74",$785.74,$74.09,"$92,717.74",$785.74,$74.09,$0.00,$0.00,$0.00
182102,2018,089,Marshall,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,73,Other,"3,405","1,762",783,"$350,313.97",$198.82,$137.05,"$349,793.84",$198.52,$136.12,$520.13,$0.30,$0.00
183086,2018,095,Mille Lacs,COMMERCIAL,2,19 - 44 years,M,25,Hospital Inpatient Professional Services,164,70,290,"$76,971.20","$1,099.59",$348.60,"$61,620.22",$880.29,$239.27,"$15,350.98",$219.30,$0.00
184046,2018,099,Mower,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,23,Ambulance,"1,053",310,260,"$32,556.36",$105.02,$127.72,"$32,556.36",$105.02,$127.72,$0.00,$0.00,$0.00
185054,2018,105,Nobles,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,280,Hospital Outpatient,"5,155","1,363","2,848","$416,530.75",$305.60,$108.59,"$411,909.54",$302.21,$108.00,"$4,621.21",$3.39,$0.00
185822,2018,109,Olmsted,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,59,DME (Durable Medical Equipment),369,235,647,"$13,738.39",$58.46,$14.00,"$13,728.94",$58.42,$14.00,$9.45,$0.04,$0.00
186542,2018,113,Pennington,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,119,Other,"11,514","6,886","1,268","$1,081,265.51",$157.02,$120.87,"$1,080,721.91",$156.94,$120.83,$543.60,$0.08,$0.00
187670,2018,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,262,Other,"34,298","22,190","2,863","$3,780,298.19",$170.36,$131.16,"$3,778,949.97",$170.30,$131.16,"$1,348.22",$0.06,$0.00
188366,2018,123,Ramsey,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,"15,252",Other,"469,624","278,230","169,215","$35,922,976.04",$129.11,$82.65,"$35,917,508.96",$129.09,$82.65,"$5,467.08",$0.02,$0.00
189326,2018,129,Renville,COMMERCIAL,3,45 - 64 years,M,29,Hospital Inpatient Professional Services,379,166,341,"$176,462.59","$1,063.03",$331.38,"$157,420.96",$948.32,$194.31,"$19,041.63",$114.71,$0.00
190118,2018,133,Rock,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,300,Clinic/Office,"2,028","1,267","3,378","$109,998.38",$86.82,$82.08,"$109,998.38",$86.82,$82.08,$0.00,$0.00,$0.00
191006,2018,137,Saint Louis,MEDICARE,2,19 - 44 years,F,145,DME (Durable Medical Equipment),"1,522",813,"1,731","$130,712.13",$160.78,$19.70,"$104,071.51",$128.01,$14.16,"$26,640.62",$32.77,$3.61
191702,2018,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,"4,169",Clinic/Office,"64,906","29,692","45,565","$3,452,669.98",$116.28,$95.02,"$3,450,321.51",$116.20,$94.77,"$2,348.47",$0.08,$0.00
192446,2018,145,Stearns,COMMERCIAL,4,65 - 74 years,M,84,Independent Lab,560,162,996,"$14,936.44",$92.20,$36.05,"$13,244.02",$81.75,$23.36,"$1,692.42",$10.45,$0.00
193262,2018,149,Stevens,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,70,Emergency department,242,109,792,"$44,398.77",$407.33,$323.98,"$44,398.77",$407.33,$323.98,$0.00,$0.00,$0.00
194294,2018,155,Traverse,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,11,Hospital Inpatient,84,11,79,"$62,883.68","$5,716.70","$2,547.29","$62,883.68","$5,716.70","$2,547.29",$0.00,$0.00,$0.00
195230,2018,159,Wadena,MEDICARE,5,75 years and older,M,141,DME (Durable Medical Equipment),"1,079",691,"1,619","$54,597.51",$79.01,$44.48,"$47,707.51",$69.04,$35.67,"$6,890.00",$9.97,$0.00
196022,2018,163,Washington,MEDICARE,5,75 years and older,M,575,Inpatient Non-acute,"14,407","2,248","6,318","$7,889,736.76","$3,509.67",$628.29,"$7,155,475.01","$3,183.04",$527.35,"$734,261.75",$326.63,$0.00
197030,2018,169,Winona,MEDICARE,3,45 - 64 years,M,25,Inpatient Non-acute,"1,281",114,282,"$336,655.79","$2,953.12",$732.18,"$280,699.96","$2,462.28",$634.69,"$55,955.83",$490.84,$20.33
165771,2018,001,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,13,Ambulatory Surgery,79,20,156,"$52,169.16","$2,608.46","$2,302.74","$52,064.01","$2,603.20","$2,299.74",$105.15,$5.26,$3.00
